Ticker,Headline,Date
APOLLOHOSP,"Apollo Hospitals surges as Street loves growth in digital health services, app downloads - Zee Business",2022-11-24
APOLLOHOSP,"Sensex ends above 63,400, Nifty gains 120 pts; HDFC Life, Apollo Hosp, SBI shine - Mint",2023-06-27
APOLLOHOSP,vinaysh - TradingView,2022-12-25
APOLLOHOSP,Apollo Hospitals Enterprise Ltd Stock Price: Apollo Hospitals Share Price Today - India Infoline,2021-08-10
APOLLOHOSP,Apollo Hospitals Q4 results: Net profit jumps 50% but fails to keep up with analysts estimates - Zee Business,2023-05-30
APOLLOHOSP,"Apollo Hospitals, Bata India, Grasim, Patanjali Foods... आज ये कंपनियां जारी करेंगी Q3FY25 के नतीजे - Upstox",2025-02-09
APOLLOHOSP,"Share Market HIGHLIGHTS: Sensex soars 2,076 pts in four days, Nifty reclaims 17,550; HDFC twins top movers - Zee Business",2023-04-05
APOLLOHOSP,"Stocks To Buy or Sell Today, March 5, 2025: Adani Wilmar, Ola Electric Mobility, RVNL Among Shares That May - LatestLY",2025-03-05
APOLLOHOSP,"Stocks To Buy or Sell Today, February 11, 2025: Eicher Motors, Nykaa, Bata India Among Shares That May - LatestLY",2025-02-11
APOLLOTYRE,Investors in Apollo Tyres (NSE:APOLLOTYRE) have seen incredible returns of 472% over the past five years - simplywall.st,2025-05-01
APOLLOTYRE,"Jio Financial Services, Ola Electric, Apollo Tyres: How to trade these buzzing stocks - Business Today",2025-01-17
APOLLOTYRE,Apollo Tyres Share Price Today - Apollo Tyres Stock Price Live NSE/BSE - CNBC TV18,2025-02-06
APOLLOTYRE,"Apollo Tyres Q4 Results: Net profit slumps 48% to ₹184.5 crore, revenue up 2.6% YoY; Dividend declared - Mint",2025-05-14
APOLLOTYRE,Apollo Tyres’ net profit drops 32% due to rising raw material costs - ET Auto,2025-02-06
APOLLOTYRE,"Best Stocks To Buy Today: Apollo Tyre, Sun Pharma Among Top 5 Picks For December 27, 2024 - ABP Live English",2024-12-27
APOLLOTYRE,"Stocks to buy, sell: Bajaj Finserv, ABB India, Apollo Tyres among analysts' top picks - Zee Business",2024-10-09
APOLLOTYRE,Should You Investigate Apollo Tyres Limited (NSE:APOLLOTYRE) At ₹534? - simplywall.st,2024-12-05
APOLLOTYRE,"Apollo Tyres Q3 profit, margin fall short of estimates, revenue beats the Street - CNBC TV18",2025-02-06
APOLLOTYRE,"Q4 results today: Tata Power, Eicher Motors, Lupin, Shree Cements, Muthoot Finance, Apollo Tyres, and more on May 14 - Mint",2025-05-14
APOLLOTYRE,Tyre stocks which reduced their debt by 40% to keep an eye on - Trade Brains,2024-08-23
APOLLOTYRE,The Return Trends At Apollo Tyres (NSE:APOLLOTYRE) Look Promising - simplywall.st,2025-03-12
APOLLOTYRE,Apollo launches new truck-bus radial tyres - financialexpress.com,2022-08-26
APOLLOTYRE,Apollo Tyre profits rise 34% amid strong European performance - European Rubber Journal,2024-05-17
APOLLOTYRE,Earnings Miss: Apollo Tyres Limited Missed EPS By 20% And Analysts Are Revising Their Forecasts - simplywall.st,2024-11-16
APOLLOTYRE,Apollo Tyres Sets Goal of $5B in Sales by 2026 - Tire Review Magazine,2021-07-27
APOLLOTYRE,"MRF VS Apollo Tyres – Financials, Future Plans & More - Trade Brains",2024-02-09
APOLLOTYRE,Apollo Tyres announces Rs 6/share dividend alongwith Q4 results - Zee Business,2024-05-14
APOLLOTYRE,Apollo revenue up amid ‘gradual recovery' - Tire Business,2021-08-10
APOLLOTYRE,Buy or sell: Vaishali Parekh recommends three stocks to buy today — June 26 - Mint,2024-06-26
APOLLOTYRE,"Apollo Tyres share price rating ‘buy’, Cooper Tire deal good riddance: Ambit Capital - financialexpress.com",2014-01-06
APOLLOTYRE,"Stocks To Buy or Sell Today, February 7, 2025: Zomato, Bharti Airtel, Apollo Tyres Among Shares That May - LatestLY",2025-02-07
BATAINDIA,Bata India Faces Financial Challenges Amidst Market Evaluation Adjustments - MarketsMojo,2025-06-25
BATAINDIA,"Hold Bata India, target price Rs 1,275: JM Financial - The Economic Times",2025-06-13
BATAINDIA,"Bata India shares: What JM Financial, MOFSL say after weak Q4 results - Business Today",2025-05-29
BATAINDIA,Bata India Share Price Today - Bata India Stock Price Live NSE/BSE - CNBC TV18,2025-02-01
BATAINDIA,"Q4 Results Highlights: Bata India consolidated net profit declines 28%, board recommends dividend of ₹9 per share for FY25 - Upstox",2025-05-28
BATAINDIA,Bata India Faces Evaluation Score Adjustment Amid Mixed Technical and Financial Trends - MarketsMojo,2025-06-19
BATAINDIA,Bata India Receives Income Tax Demand Over Alleged Under-Reporting of Income - Taxscan,2025-05-04
BATAINDIA,Bata India rolls out voluntary retirement scheme for workers at Hosur - Business Standard,2024-12-30
BATAINDIA,Bata names former-SUGAR finance head Amit Aggarwal as chief financial officer - Storyboard18,2024-12-23
BATAINDIA,"Q2 Results today: IRCTC, IRFC, Amara Raja, Raymond, Bata India, among 47 firms to announce their earnings on Monday - Mint",2024-11-04
BATAINDIA,"Q2 Result 2024: IRCTC, Exide Industries, Gland Pharma, Bata India, Raymond, P&G Health, others releasing Q2 results today - financialexpress.com",2024-11-04
BATAINDIA,Bata India FY25 dividend: Footwear retailer announces 200% interim dividend alongwith Q1 results; check record and payment dates - Zee Business,2024-08-06
BATAINDIA,"Top 10 Stocks To Buy, Share Price Target: Titagarh Rail, Siemens, Wipro, ONGC, SHRIRAM FINANCE, BATA INDIA, F - India.Com",2024-08-19
BATAINDIA,Bata India rolls out VRS scheme at Hosur facility - financialexpress.com,2024-12-31
BATAINDIA,"Bata India Q1 Results: Net profit rises 63% to ₹174 crore, revenue down 1.5% YoY; dividend declared - Mint",2024-08-06
BATAINDIA,Bata India Q4 profit falls 36% to Rs 37 cr - ET Retail,2025-05-28
BATAINDIA,"Bata India Q4 Results: Net profit falls to ₹64 crore, board recommends 240% dividend - CNBC TV18",2024-05-29
BATAINDIA,Bata India Q4 result: Net profit falls 28% to ₹45.9 cr; dividend declared - Business Standard,2025-05-28
BATAINDIA,Dividend stocks: Bata India shares to trade ex-dividend on July 31 - Mint,2024-07-31
BATAINDIA,"Relaxo, Bata India, other footwear stocks rally up to 16% on Budget boost for leather footwear - The Economic Times",2025-02-01
BATAINDIA,Bata India's stock slips 5% post muted revenue growth in Q1FY25 results - Business Standard,2024-08-07
BATAINDIA,"Demand Headwinds Hit Bata India, Profit Dips 27% YoY In Q4 - BW Businessworld",2025-05-29
BATAINDIA,Bata India share price drops 3% on weak Q2 operational performance - Business Standard,2024-11-05
BATAINDIA,Bata India gains on appointing Durgesh Singh as CFO - Business Standard,2024-11-22
BATAINDIA,"Bata India Sees Volume-led Revenue Growth, Profit Up At Rs 58.6 Cr In Q3 - BW Businessworld",2025-02-11
BATAINDIA,"Bata India Q4 net profit down 3% to Rs 63.6 cr, revenue up 2.5% to Rs 797.8 cr - ET Retail",2024-05-30
BATAINDIA,"ITC, Zomato, Bata India: 5 stocks to buy for upto 22% gain post Budget 2025 - Business Standard",2025-02-01
BATAINDIA,"Bata India Q4 PAT declines 3% to ₹63.6 crore, stock trades in red, board recommends dividend of ₹12 per share - Upstox",2024-05-29
BATAINDIA,Bata India appoints Amit Aggarwal as whole time director & CFO - Business Standard,2024-12-23
BATAINDIA,"Stocks To Watch: Adani Enterprises, Bata India, Hindalco, SpiceJet, Lupin, DBS Bank, Reliance Industries - financialexpress.com",2024-12-31
BATAINDIA,"Bata India’s Q4 net profit falls 28 pc amid weak demand, lower sales - The Statesman",2025-05-30
BATAINDIA,Best Footwear Stock: Bata India vs Relaxo Footwear - Equitymaster,2024-04-21
BATAINDIA,We think Bata India Limited's (NSE:BATAINDIA) CEO May Struggle To See Much Of A Pay Rise This Year - simplywall.st,2024-08-01
BATAINDIA,"Bata India aims expansion, to prioritise 'top 6 brands' - ET BrandEquity",2024-07-16
BATAINDIA,"Q4 results: IRCTC, Cummins India, 3M India, Bata India, others to declare earnings on May 28; check list - Upstox",2025-05-28
BATAINDIA,"Q4 Results 2024 Updates: Tata Steel, GMR Airports, Bata India, Reliance Communications, more to announce earnings today - financialexpress.com",2024-05-30
BATAINDIA,Bata India targets wedding season with new celebration collection for guests - financialexpress.com,2025-02-04
BATAINDIA,Bata India Q4 profit up 4.5% - Mint,2023-05-18
BATAINDIA,Bata India share price hits 52-week low; Geojit downgrades the stock - Mint,2024-03-14
BATAINDIA,Bata India announces Q4 results; - Passionate In Marketing,2025-05-29
BATAINDIA,Bata India appoints Deepika Deepti as head of marketing - The Financial World,2024-05-29
BATAINDIA,Bata India appoints Anil Somani as chief financial officer - FashionNetwork India,2023-01-20
BATAINDIA,Bata India WhatsApp leak: SEBI imposes Rs 15 lakh fine on person guilty of releasing price sensitive info - Business Today,2020-06-05
BATAINDIA,"Interview: Gunjan Shah, CEO, Bata India - Brand Wagon News - financialexpress.com",2021-10-29
BATAINDIA,"Bata India plans massive expansion, to add 150 stores this fiscal - FashionNetwork India",2018-07-23
COFORGE,"Glenmark Pharma, Axis Bank, Bajaj Finance, Coforge, MCX and Aegis Vopak Are Buzzing On The Dealer Desk - NDTV Profit",2025-07-01
COFORGE,Coforge Ltd shares fall 0.53% in today's trading session - Moneycontrol,2025-06-26
COFORGE,"IT Q1 Results Preview: To Be A Stop-Start Recovery Projects Motilal Oswal; HCLTech, Coforge Among Top Picks - NDTV Profit",2025-07-02
COFORGE,"Stocks to Buy for Long Term: Analysts recommend 6 largecap, 1 smallcap scrips; Avenue Supermarts, LIC on the list - Zee Business",2025-06-26
COFORGE,Coforge Shows Strong Financial Performance Amid Market Dynamics Shift - MarketsMojo,2025-05-15
COFORGE,"JM Financial maintains Buy on Coforge, raises target price to Rs 10,000 - The Economic Times",2025-05-08
COFORGE,Coforge Q4 results: Net profit up 21% QoQ; board announces interim dividend of ₹19 per share - Upstox,2025-05-05
COFORGE,Coforge sees strong FY26 growth despite headwinds - Industry News - financialexpress.com,2025-05-06
COFORGE,Coforge Partners with BHN and ServiceNow on Financial Services Operations Workflow - SME Street,2025-05-07
COFORGE,"Dividend stocks: Bajaj Finance, Coforge, BOM, 2 others to remain in focus - Business Standard",2025-05-08
COFORGE,"Blackhawk Network partners with Coforge, ServiceNow to streamline dispute resolution - Techcircle",2025-05-07
COFORGE,"Buy Coforge, target price Rs 12,000: Motilal Oswal Financial Services - The Economic Times",2025-01-28
COFORGE,Coforge Faces Technical Shift Despite Strong Long-Term Financial Performance - MarketsMojo,2025-04-24
COFORGE,"Stocks To Watch: From TCS, Swiggy, Coforge to Glenmark Pharma- Here are 9 stocks to watch - financialexpress.com",2025-05-06
COFORGE,"Coforge, Adani Ports, BSE, Jio Financial, M&M: Check top buzzing stocks of the day - Upstox",2025-03-04
COFORGE,"Buy Coforge Shares Maintains Motilal Oswal, Sees 18% Potential Upside - NDTV Profit",2025-06-25
COFORGE,Coforge Experiences Shift in Technical Outlook Amid Strong Financial Fundamentals - MarketsMojo,2025-04-08
COFORGE,"Buy Coforge, target price Rs 10,990: JM Financial - The Economic Times",2025-01-27
COFORGE,"Q4 Results 2025 Highlights: Coforge profit up 16.76%; M&M profit rises by 19.65% to Rs 3,295.17 crore - financialexpress.com",2025-05-06
COFORGE,AI driving increased tech spend: Coforge - financialexpress.com,2025-01-28
COFORGE,"Q4 Results Highlights: Coforge declares 1:2 stock split, interim dividend of ₹19 per share - Upstox",2025-05-05
COFORGE,Coforge leads Morgan Stanley’s midcap IT picks. Here’s why… - financialexpress.com,2025-03-13
COFORGE,COFORGE LIMITED Shares Surge by 2.18% in Today's Trading Session - Moneycontrol,2025-05-14
COFORGE,"Stocks to watch, March 5: Coforge, Grasim Industries, RVNL, ONGC, JSW Energy, Jio Financial Services, Adani Wilmar, and more - Upstox",2025-03-04
COFORGE,"LLMs boost work volumes, cutting costs: Coforge - financialexpress.com",2025-03-13
COFORGE,"Coforge has won a mega tech deal, but can Sabre service the contract? | Company Business News - Mint",2025-03-10
COFORGE,Coforge Q4 profit jumps 21%; margins expand despite headwinds - financialexpress.com,2025-05-05
COFORGE,"Coforge surges 5%: 3 reasons why brokerages hike target price as high as Rs 11,000 - financialexpress.com",2025-05-06
COFORGE,"Q3 Results: HDFC Bank, HUL, BPCL posts profit rise of 2.22%, 19.18%, 19.63%, respectively - financialexpress.com",2025-01-22
COFORGE,Coforge share price soars over 10%. Here are 3 reasons why - financialexpress.com,2025-01-23
COFORGE,Reduce Coforge; target of Rs 8600: Emkay Global Financial - Moneycontrol,2025-01-24
COFORGE,"Coforge working on 30 GenAI use cases in insurance, 10 live - financialexpress.com",2024-12-25
COFORGE,"Coforge, Intellect partner to accelerate digital transformation in banking - Techcircle",2025-01-28
COFORGE,Coforge’s first-ever stock split: 4 things investors need to know - financialexpress.com,2025-02-26
COFORGE,Coforge unveils new AI Platforms to boost enterprise adoption - financialexpress.com,2025-05-29
COFORGE,"Stocks to Watch Today, 5th March 2025: Coforge, Biocon, Adani Wilmar, RVNL, and more - Groww",2025-03-05
COFORGE,"Coforge Stock Split 2025 Record Date: Last Day To Buy Shares For Eligibility, Check Ratio - News18",2025-06-03
COFORGE,"Coforge Q4 Results: Date, Dividend Details, Earnings Call Schedule And More - NDTV Profit",2025-05-03
COFORGE,"Q4 results today: Mahindra & Mahindra, Coforge, Indian Hotels, Zee on May 5 - Business Standard",2025-05-05
COFORGE,IT index rises over 2% following Coforge and Persistent Systems' Q3 performance - Moneycontrol,2025-01-23
COFORGE,This midcap IT stock has announced its first-ever stock split - financialexpress.com,2025-05-19
COFORGE,"Coforge, ServiceNow Implement AI-Powered Dispute Management Solution - Analytics India Magazine",2025-05-08
COFORGE,JM Financial’s top 3 Buy recommendations at this hour - financialexpress.com,2025-05-08
COFORGE,"Top Midcap Gainers: NLC India, Gujarat Gas, Coforge Stocks Jump Up To 7.5% Today on Nifty Midcap - Moneycontrol",2025-05-20
COFORGE,Coforge surges 10% on stock split – 4 things you need to know now - financialexpress.com,2025-03-05
COFORGE,"Coforge, UCO Bank to Bajaj Finance: Dividend 2025 last day alert for 7 stocks - Record date tomorrow, 9 May - ET Now",2025-05-08
COFORGE,Coforge slides 3% but Jefferies has a Buy rating- 3 reasons why - financialexpress.com,2025-02-28
COFORGE,Coforge Q3 FY25: Why you should add despite the sharp post earnings rally - Moneycontrol,2025-01-25
COFORGE,Coforge Shares Surge 2.18% in Today's Trading Session - Moneycontrol,2025-05-20
COFORGE,COFORGE LIMITED Shares Tumble 4.11% Amid Volume Surge - Moneycontrol,2025-04-01
COFORGE,"Dividend, Stock Split & Demerger: SBI, Coforge, Raymond Among 22 Shares To Trade Ex-Date This Week - News18",2025-05-12
COFORGE,Financially strong stock jumps 4% after Motilal Oswal buys shares worth ₹231 Cr in the company - Trade Brains,2025-04-21
COFORGE,"Coforge, United Breweries among 10 midcap stocks that earned upgrades in last 1 month - The Economic Times",2025-03-01
COFORGE,"Q4 Results 2025 Today: M&M, Indian Hotels, Coforge, Bombay Dyeing, JK Bank To Call Earnings, Dividend on May5 - Goodreturns",2025-05-05
COFORGE,"Coforge Q4 quarterly results: Rs 19 - Dividend 2025 announced | Record date, payment date fixed - ET Now",2025-05-05
COFORGE,"After banking, It’s time to buy IT Stocks - financialexpress.com",2025-04-22
COFORGE,"Coforge reports strong Q3 FY25 results, digital deals drive growth - Techcircle",2025-01-23
COFORGE,Coforge Q3 Results FY 2024-25: IT giant to announce DIVIDEND soon - Check quarterly earnings schedule - ET Now,2024-12-05
COFORGE,"Q3 results 2025: IRFC, Zomato, Coforge, JSW Steel... - Full list of companies announcing quarterly earnings next week - ET Now",2025-01-18
